lat,lng,pop
-43.36,-18.96,3
124.68,9.33,3
125.8,9.55,3
124.3,8.24,3
125.42,8.46,3
125.06,10.41,3
123.58,9.1,3
0.21,53.65,3
1.24,52.79,3
0.82,54.55,3
1.84,53.69,3
-0.86,54.5,3
44.21,39.64,3
44.62,38.58,3
45.54,39.34,3
42.87,39.93,3
43.8,40.7,3
43.3,38.87,3
129.09,26.53,3
130.27,26.76,3
128.69,25.56,3
129.86,25.79,3
128.32,27.25,3
129.5,27.49,3
127.92,26.29,3
12.01,44.82,3
13.57,44.92,3
11.32,43.83,3
12.85,43.94,3
12.72,45.8,3
10.47,44.7,3
-79.36,25.15,3
-78.35,25.41,3
-79.07,26.17,3
-79.66,24.12,3
-80.39,24.87,3
-78.64,24.4,3
109.18,0.8,3
108.09,0.52,3
109.51,1.89,3
108.42,1.6,3
109.92,0.01,3
108.84,-0.28,3
110.25,1.08,3
75.76,15.11,3
74.75,14.73,3
75.98,16.2,3
120.01,27.01,3
118.94,26.91,3
119.3,27.82,3
120.74,26.32,3
121.11,27.28,3
6.81,43.39,3
4.77,42.2,3
6.21,42.38,3
4.48,44.02,3
5.94,44.22,3
3.91,43.01,3
101.63,17.52,3
100.44,17.26,3
101.97,18.63,3
100.78,18.36,3
102.47,16.68,3
101.29,16.41,3
102.81,17.78,3
70.88,35.54,3
69.59,33.87,3
70.82,34.4,3
68.41,35.6,3
69.66,36.15,3
1.35,5.33,3
2.31,5.33,3
1.1,6.96,3
2.07,6.97,3
0.74,6.14,3
107.27,24.62,3
106.08,24.42,3
107.63,25.64,3
106.44,25.45,3
108.09,23.78,3
106.91,23.59,3
108.45,24.8,3
-91.28,45.71,3
-90.13,44.93,3
-91.64,44.66,3
-90.91,46.77,3
-89.73,45.98,3
-92.47,46.48,3
-71.91,20.06,3
-72.85,19.78,3
-71.99,19.2,3
-71.83,20.91,3
-70.97,20.33,3
-72.77,20.63,3
1.63,51.01,3
2.58,50.13,3
1.06,50.07,3
2.22,51.92,3
124.9,39.37,3
124.0,38.97,3
124.85,38.41,3
124.95,40.32,3
125.82,39.77,3
-73.03,39.97,3
-75.25,40.81,3
-73.06,41.79,3
-72.31,40.89,3
-74.56,41.75,3
107.21,36.33,3
108.42,36.44,3
106.8,35.45,3
108.03,35.57,3
106.58,37.14,3
107.78,37.25,3
106.0,36.21,3
120.03,42.46,3
121.27,42.2,3
119.26,41.7,3
120.36,41.63,3
119.7,43.29,3
120.98,43.01,3
118.89,42.55,3
-45.57,-23.23,3
-46.66,-24.75,3
-47.7,-24.18,3
-45.6,-24.28,3
108.54,21.9,3
107.38,21.7,3
109.35,21.06,3
108.19,20.86,3
109.7,22.09,3
11.4,5.24,3
12.43,5.22,3
10.8,4.38,3
11.82,4.35,3
10.83,6.11,3
11.89,6.1,3
10.36,5.26,3
117.87,32.04,3
117.5,31.18,3
118.24,32.89,3
43.94,30.85,3
44.77,31.67,3
44.31,29.78,3
45.14,30.6,3
42.71,31.09,3
43.56,31.92,3
43.1,30.02,3
105.2,34.41,3
103.95,34.25,3
105.56,35.31,3
104.32,35.15,3
106.06,33.65,3
104.83,33.49,3
106.43,34.56,3
95.57,23.26,3
96.78,23.55,3
95.25,22.18,3
94.69,24.05,3
95.9,24.34,3
94.37,22.97,3
112.86,-5.87,3
111.83,-6.17,3
113.56,-6.59,3
38.75,-5.51,3
37.6,-5.47,3
39.33,-4.55,3
38.19,-4.5,3
38.16,-6.49,3
39.89,-5.55,3
52.46,31.48,3
53.42,32.13,3
52.7,30.43,3
53.65,31.07,3
51.26,31.89,3
51.52,30.84,3
74.18,43.55,3
75.66,44.04,3
74.05,42.38,3
75.5,42.87,3
72.83,44.21,3
74.32,44.72,3
72.72,43.04,3
-70.07,41.8,3
-72.32,42.72,3
-71.57,41.81,3
-69.99,43.65,3
-69.27,42.72,3
-71.54,43.66,3
116.02,30.23,3
116.39,31.12,3
115.26,31.04,3
116.77,29.4,3
138.71,34.53,3
140.71,34.02,3
139.56,33.76,3
141.02,35.06,3
75.51,33.02,3
76.77,33.48,3
76.61,32.37,3
101.13,12.2,3
99.96,11.92,3
101.96,11.35,3
100.8,11.07,3
102.29,12.48,3
-73.39,3.41,3
-75.33,3.65,3
-74.41,2.98,3
-73.3,4.5,3
40.98,47.01,3
41.98,47.84,3
41.5,45.97,3
42.48,46.79,3
40.45,48.05,3
40.03,46.18,3
18.3,48.76,3
19.98,48.77,3
17.48,47.84,3
17.46,49.63,3
19.15,49.66,3
16.64,48.71,3
9.21,13.28,3
10.33,13.3,3
9.84,12.36,3
8.57,14.2,3
9.7,14.22,3
117.42,40.93,3
118.53,40.9,3
117.01,41.79,3
118.15,41.75,3
116.29,40.96,3
-95.71,32.63,3
-98.02,32.96,3
-96.57,34.48,3
-95.51,33.75,3
-97.84,34.08,3
16.8,41.25,3
18.32,41.29,3
16.07,40.26,3
17.57,40.3,3
16.02,42.19,3
17.55,42.24,3
15.29,41.2,3
30.39,45.59,3
31.96,45.43,3
29.47,44.73,3
31.04,44.59,3
29.72,46.57,3
31.32,46.43,3
28.8,45.72,3
-99.12,17.29,3
-100.09,17.97,3
-98.02,17.76,3
-99.27,16.15,3
-100.23,16.82,3
-98.17,16.62,3
8.74,6.13,3
9.78,6.12,3
9.33,5.28,3
8.14,6.99,3
9.19,6.99,3
-73.65,11.39,3
-72.76,10.76,3
-73.74,10.39,3
-73.56,12.38,3
-72.67,11.76,3
-74.55,12.02,3
17.22,-33.68,3
16.0,-33.57,3
17.96,-32.87,3
16.69,-32.7,3
17.77,-34.65,3
16.54,-34.56,3
-7.3,34.41,3
-6.01,34.68,3
-8.23,35.23,3
-6.92,35.5,3
-8.6,34.12,3
19.88,43.22,3
21.44,43.21,3
19.09,42.26,3
20.64,42.26,3
19.1,44.16,3
20.68,44.17,3
18.32,43.21,3
10.98,47.49,3
12.59,47.61,3
10.28,46.53,3
11.86,46.65,3
10.09,48.31,3
137.13,-34.56,3
135.79,-34.64,3
137.72,-33.53,3
136.39,-33.62,3
137.9,-35.51,3
136.54,-35.59,3
-69.01,-16.38,3
-70.04,-16.9,3
-69.09,-17.5,3
-68.93,-15.24,3
-67.98,-15.85,3
-69.96,-15.76,3
100.64,6.83,3
99.49,6.54,3
100.97,7.96,3
99.82,7.67,3
101.46,5.99,3
101.79,7.12,3
67.16,37.33,3
68.44,37.9,3
67.17,36.18,3
68.42,36.75,3
65.88,37.91,3
67.16,38.49,3
65.91,36.75,3
29.02,-13.23,3
27.81,-13.17,3
29.68,-12.24,3
28.47,-12.18,3
29.57,-14.28,3
28.36,-14.22,3
30.23,-13.29,3
32.11,2.58,3
33.24,2.52,3
31.5,1.66,3
32.64,1.6,3
31.58,3.55,3
32.71,3.49,3
102.96,14.72,3
101.79,14.45,3
103.3,15.83,3
102.13,15.57,3
103.79,13.86,3
102.62,13.6,3
104.13,14.98,3
112.05,36.71,3
113.24,36.77,3
111.93,38.36,3
113.08,38.4,3
111.3,37.48,3
107.29,33.79,3
109.35,33.15,3
108.14,33.02,3
109.72,34.04,3
-99.5,22.6,3
-100.51,23.29,3
-98.35,23.05,3
-99.35,23.76,3
-99.65,21.44,3
-98.51,21.9,3
-64.26,-18.17,3
-65.18,-17.61,3
-63.29,-17.63,3
-64.2,-17.07,3
-64.32,-19.27,3
-65.24,-18.71,3
-63.34,-18.72,3
73.35,35.43,3
74.64,35.92,3
72.16,36.06,3
73.45,36.57,3
36.7,6.02,3
37.8,5.95,3
36.12,5.15,3
37.23,5.08,3
36.17,6.95,3
37.27,6.88,3
35.59,6.09,3
84.06,21.04,3
85.2,21.4,3
83.79,19.94,3
84.93,20.3,3
83.19,21.76,3
84.33,22.13,3
82.93,20.67,3
50.8,56.53,3
49.8,54.66,3
51.22,55.44,3
47.5,56.01,3
48.9,56.82,3
47.98,54.94,3
63.43,55.96,3
65.19,56.58,3
63.54,54.81,3
65.25,55.44,3
61.58,56.44,3
63.32,57.09,3
61.73,55.31,3
45.09,57.29,3
46.46,58.12,3
45.64,56.24,3
46.99,57.07,3
43.18,57.48,3
44.51,58.32,3
117.14,27.66,3
116.04,27.57,3
117.87,26.83,3
116.78,26.74,3
118.23,27.75,3
-75.77,38.11,3
-77.16,38.04,3
-75.14,39.02,3
-77.35,39.81,3
-1.73,36.44,3
-0.45,36.63,3
-2.17,35.39,3
-0.9,35.59,3
-2.59,37.29,3
-1.29,37.48,3
-3.02,36.23,3
47.0,35.1,3
47.91,35.81,3
47.33,34.04,3
48.24,34.75,3
45.76,35.4,3
46.65,36.16,3
46.12,34.33,3
50.55,39.05,3
51.61,39.77,3
50.85,37.95,3
51.89,38.66,3
49.2,39.41,3
49.53,38.32,3
-81.85,30.27,3
-82.67,31.05,3
-80.75,30.52,3
-81.55,31.3,3
-82.14,29.24,3
-82.96,30.01,3
-81.05,29.5,3
80.66,10.67,3
80.9,11.79,3
81.49,9.9,3
80.42,9.56,3
81.73,11.02,3
36.4,-7.43,3
35.23,-7.38,3
37.0,-6.45,3
35.84,-6.4,3
36.96,-8.45,3
35.79,-8.41,3
37.57,-7.47,3
113.71,32.66,3
115.63,31.93,3
114.49,31.85,3
0.06,4.53,3
0.65,3.74,3
-0.86,4.53,3
-0.27,3.75,3
0.4,5.33,3
1.0,4.53,3
111.74,33.36,3
110.55,33.26,3
110.92,34.15,3
111.37,32.47,3
-71.96,9.1,3
-71.06,8.46,3
-72.94,8.72,3
-72.04,8.07,3
-70.98,9.48,3
-72.85,9.75,3
30.61,-5.17,3
29.44,-5.11,3
31.24,-4.2,3
30.08,-4.14,3
31.16,-6.2,3
29.98,-6.15,3
31.79,-5.23,3
12.9,31.17,3
14.25,31.22,3
12.29,30.13,3
13.62,30.19,3
12.17,32.14,3
13.52,32.2,3
11.56,31.1,3
5.84,4.49,3
7.21,3.6,3
6.25,3.62,3
8.72,52.52,3
10.42,52.68,3
9.68,51.77,3
7.74,53.25,3
7.04,52.34,3
14.8,52.13,3
12.3,51.13,3
13.99,51.23,3
12.14,52.82,3
11.37,51.91,3
23.98,57.14,3
25.88,57.08,3
22.97,56.37,3
24.85,56.33,3
23.09,57.94,3
25.02,57.89,3
22.08,57.17,3
19.97,-6.56,3
18.83,-6.48,3
20.63,-5.61,3
19.49,-5.53,3
20.46,-7.6,3
19.31,-7.51,3
21.13,-6.64,3
74.92,10.77,3
73.93,10.42,3
74.13,11.49,3
75.71,10.04,3
74.71,9.69,3
-111.29,32.25,3
-112.47,32.85,3
-110.07,32.79,3
-111.34,31.08,3
-112.51,31.69,3
-110.13,31.63,3
32.01,-14.39,3
30.79,-14.34,3
32.65,-13.39,3
31.44,-13.34,3
32.58,-15.43,3
31.36,-15.39,3
33.22,-14.43,3
-12.21,9.87,3
-11.46,9.29,3
-12.45,8.94,3
-11.97,10.82,3
-11.21,10.23,3
-12.98,10.46,3
-68.06,11.54,3
-68.99,11.19,3
-67.99,12.5,3
-67.13,11.87,3
-68.92,12.17,3
34.43,4.32,3
35.54,4.26,3
33.84,3.43,3
34.96,3.36,3
33.9,5.28,3
35.01,5.21,3
33.31,4.39,3
31.89,-31.17,3
30.58,-31.13,3
32.59,-30.25,3
32.51,-32.1,3
31.19,-32.07,3
33.2,-31.19,3
25.66,-8.96,3
24.48,-8.88,3
26.32,-7.98,3
25.14,-7.91,3
26.19,-10.01,3
25.0,-9.93,3
26.85,-9.02,3
-39.19,-20.12,3
-40.23,-19.56,3
-38.14,-19.57,3
-39.17,-19.02,3
-39.21,-21.21,3
-40.25,-20.66,3
-38.15,-20.66,3
49.2,27.71,3
50.29,27.45,3
48.4,26.92,3
48.91,28.76,3
50.01,28.49,3
48.1,27.97,3
38.91,7.65,3
39.46,8.48,3
39.44,6.73,3
39.99,7.57,3
73.92,41.21,3
72.42,39.52,3
73.8,40.04,3
72.62,41.86,3
-8.3,42.34,3
-6.86,42.58,3
-7.27,41.51,3
-9.35,43.17,3
-7.89,43.42,3
-9.74,42.08,3
47.78,43.8,3
48.87,44.57,3
48.16,42.7,3
49.23,43.46,3
46.33,44.11,3
47.4,44.89,3
46.73,43.02,3
-75.65,36.39,3
-74.93,35.57,3
-76.98,36.32,3
-76.24,35.51,3
-75.03,37.27,3
-74.31,36.44,3
12.37,-8.9,3
11.29,-8.8,3
13.03,-7.99,3
11.94,-7.88,3
12.8,-9.93,3
11.71,-9.82,3
-3.57,46.93,3
-2.57,46.07,3
-5.08,46.76,3
-4.05,45.91,3
-3.07,47.93,3
-2.07,47.07,3
-4.6,47.78,3
102.1,0.98,3
103.55,2.38,3
102.42,2.09,3
104.01,0.46,3
102.9,0.17,3
7.19,11.4,3
6.74,10.49,3
6.55,12.3,3
7.64,12.32,3
6.11,11.38,3
98.87,23.02,3
97.66,22.75,3
99.21,24.09,3
97.99,23.82,3
99.74,22.21,3
98.53,21.94,3
100.08,23.28,3
-89.42,43.12,3
-90.88,42.87,3
-89.8,42.11,3
-89.02,44.15,3
-87.94,43.36,3
-90.51,43.9,3
52.01,28.77,3
52.25,27.75,3
53.15,28.36,3
50.87,29.17,3
51.77,29.8,3
51.12,28.15,3
144.21,-4.69,3
145.35,-4.5,3
143.79,-5.76,3
144.94,-5.57,3
143.49,-3.81,3
144.63,-3.62,3
143.07,-4.89,3
2.82,40.97,3
4.21,41.17,3
2.3,39.94,3
3.67,40.15,3
3.36,41.99,3
1.45,40.75,3
-6.98,52.27,3
-5.81,51.45,3
-8.65,52.09,3
-7.46,51.28,3
-5.31,52.43,3
-8.18,53.08,3
-121.51,48.13,3
-122.89,48.5,3
-120.18,48.72,3
-121.58,49.1,3
-121.45,47.15,3
-120.14,47.74,3
117.5,33.69,3
-86.22,38.06,3
-85.29,37.28,3
-87.48,37.81,3
-86.53,37.04,3
-85.81,39.02,3
-84.89,38.24,3
-87.17,38.83,3
98.4,17.82,3
97.21,17.53,3
98.73,18.93,3
97.54,18.64,3
99.26,16.98,3
98.07,16.7,3
99.59,18.09,3
14.56,-4.2,3
13.47,-4.12,3
15.21,-3.27,3
14.12,-3.2,3
15.0,-5.21,3
13.9,-5.12,3
85.52,18.44,3
86.67,18.8,3
85.25,17.33,3
86.39,17.68,3
85.8,19.56,3
84.39,18.09,3
34.5,-12.43,3
33.29,-12.39,3
35.12,-11.43,3
33.93,-11.39,3
35.07,-13.47,3
35.69,-12.47,3
10.71,7.85,3
11.79,7.84,3
10.24,6.98,3
11.31,6.97,3
10.11,8.74,3
11.19,8.73,3
9.64,7.86,3
-33.88,-5.81,3
-34.88,-5.22,3
-32.87,-5.23,3
-33.87,-4.64,3
-33.88,-6.98,3
-34.89,-6.39,3
-32.87,-6.4,3
123.26,43.2,3
124.52,42.87,3
122.25,42.7,3
123.5,42.38,3
123.01,44.03,3
124.3,43.7,3
121.98,43.52,3
5.06,35.49,3
6.39,35.65,3
4.53,34.45,3
5.85,34.6,3
4.26,36.37,3
5.6,36.54,3
3.74,35.32,3
-80.73,8.66,3
-79.81,8.02,3
-81.76,8.24,3
-80.85,7.6,3
-80.61,9.71,3
-79.7,9.07,3
-81.64,9.3,3
33.0,-20.51,3
31.75,-20.48,3
33.65,-19.52,3
32.41,-19.49,3
33.58,-21.53,3
32.33,-21.5,3
34.24,-20.54,3
104.81,17.18,3
103.64,16.93,3
105.16,18.27,3
103.98,18.03,3
105.63,16.33,3
104.47,16.08,3
105.98,17.42,3
118.64,38.45,3
117.11,37.68,3
118.24,37.68,3
29.13,28.86,3
28.37,27.89,3
29.69,27.79,3
28.56,29.93,3
29.9,29.82,3
27.79,28.96,3
-47.76,-26.23,3
-46.7,-25.78,3
-47.73,-25.21,3
-47.79,-27.24,3
-48.83,-26.68,3
-46.73,-26.79,3
46.35,23.46,3
47.43,23.25,3
45.58,22.63,3
46.66,22.43,3
45.25,23.67,3
1.69,13.02,3
2.73,13.07,3
1.31,12.12,3
2.33,12.16,3
1.04,13.89,3
0.67,12.97,3
91.11,27.07,3
34.59,38.39,3
36.01,38.2,3
33.16,38.57,3
34.03,39.44,3
33.72,37.51,3
5.66,46.02,3
3.59,44.82,3
5.06,45.03,3
3.26,46.59,3
4.76,46.81,3
2.7,45.59,3
115.58,36.86,3
120.64,-5.34,3
119.26,-6.48,3
120.29,-6.34,3
118.92,-4.62,3
119.95,-4.47,3
118.58,-5.62,3
10.79,56.78,3
12.64,56.91,3
9.99,55.92,3
11.8,56.07,3
9.76,57.47,3
11.62,57.62,3
8.97,56.62,3
-116.05,34.56,3
-117.26,35.1,3
-116.05,33.42,3
-60.3,-33.75,3
-61.24,-33.38,3
-59.33,-33.18,3
-60.34,-34.67,3
-61.29,-34.31,3
-59.37,-34.1,3
120.47,37.67,3
120.09,36.91,3
121.18,36.89,3
119.74,38.43,3
120.84,38.41,3
119.36,37.68,3
47.23,37.95,3
48.2,38.68,3
47.58,36.88,3
48.54,37.6,3
46.87,39.02,3
46.29,37.22,3
-104.69,38.2,3
-103.5,37.54,3
-106.0,37.73,3
-104.81,37.08,3
-103.37,38.65,3
-105.89,38.84,3
114.68,41.83,3
115.86,41.81,3
113.97,40.97,3
115.14,40.97,3
114.2,42.7,3
115.41,42.68,3
113.48,41.84,3
39.84,-11.54,3
38.67,-11.52,3
40.43,-10.54,3
39.27,-10.52,3
40.42,-12.55,3
39.25,-12.53,3
41.0,-11.55,3
43.57,16.25,3
44.62,16.1,3
42.85,15.41,3
43.24,17.24,3
44.3,17.09,3
42.51,16.39,3
34.8,35.38,3
35.66,36.26,3
33.41,35.55,3
34.26,36.45,3
33.95,34.48,3
-108.22,24.49,3
-109.32,25.13,3
-107.06,25.01,3
-108.15,25.67,3
-108.3,23.31,3
-109.38,23.95,3
-107.15,23.83,3
24.53,0.08,3
25.67,0.02,3
23.89,-0.86,3
25.04,-0.92,3
24.03,1.07,3
25.17,1.01,3
23.39,0.14,3
32.55,24.48,3
33.81,24.35,3
31.8,23.54,3
33.05,23.42,3
33.32,25.42,3
31.29,24.6,3
-42.35,-20.63,3
-43.39,-20.06,3
-41.29,-20.1,3
-42.33,-19.53,3
-42.37,-21.72,3
-43.41,-21.15,3
-41.31,-21.19,3
-61.08,10.26,3
-61.95,10.74,3
-60.16,10.82,3
-61.04,11.3,3
-61.13,9.21,3
-62.0,9.7,3
-60.21,9.77,3
57.66,-19.4,3
58.84,-19.26,3
57.16,-20.45,3
58.35,-20.32,3
56.98,-18.49,3
58.14,-18.35,3
56.48,-19.53,3
47.45,-22.2,3
48.59,-22.12,3
46.9,-23.19,3
48.05,-23.11,3
46.86,-21.28,3
47.99,-21.21,3
46.3,-22.27,3
113.84,24.59,3
112.71,24.45,3
114.59,23.74,3
38.27,24.81,3
39.48,24.64,3
37.5,23.91,3
38.7,23.75,3
37.84,25.88,3
39.06,25.7,3
37.05,24.98,3
127.65,39.58,3
128.53,38.98,3
126.69,39.19,3
127.56,38.6,3
127.74,40.56,3
128.64,39.97,3
126.77,40.17,3
-81.44,35.13,3
-82.27,35.91,3
-80.17,35.26,3
-80.96,36.04,3
-81.77,34.13,3
-82.62,34.92,3
-80.63,34.34,3
-55.93,-24.54,3
-56.9,-23.92,3
-54.91,-24.13,3
-55.89,-23.52,3
-55.97,-25.54,3
-56.94,-24.92,3
-54.95,-25.15,3
124.48,47.72,3
125.68,48.26,3
125.9,47.34,3
123.03,48.07,3
124.22,48.63,3
14.74,36.27,3
16.17,36.32,3
14.07,35.24,3
15.49,35.3,3
13.98,37.23,3
15.42,37.29,3
13.32,36.2,3
-9.8,5.82,3
-9.11,5.29,3
-10.74,5.48,3
-10.04,4.96,3
-9.55,6.7,3
-8.85,6.16,3
-10.5,6.36,3
-91.46,30.77,3
-92.44,31.52,3
-90.26,31.11,3
-91.23,31.87,3
-91.69,29.66,3
-92.66,30.41,3
-90.5,30.01,3
145.6,-38.87,3
144.12,-39.03,3
146.13,-37.78,3
146.55,-39.78,3
145.05,-39.95,3
147.07,-38.69,3
42.8,12.64,3
43.83,12.52,3
43.18,14.43,3
42.47,13.59,3
123.43,37.28,3
124.59,37.55,3
123.04,36.46,3
124.19,36.74,3
122.67,37.8,3
123.82,38.08,3
122.29,37.0,3
-107.66,32.69,3
-108.83,33.32,3
-106.41,33.19,3
-107.58,33.84,3
-107.75,31.53,3
-108.9,32.16,3
36.09,11.45,3
37.17,11.36,3
35.4,10.59,3
36.49,10.5,3
35.68,12.42,3
36.78,12.32,3
34.99,11.54,3
5.7,50.47,3
5.06,49.51,3
6.65,49.72,3
4.11,50.25,3
-7.22,11.6,3
-8.94,11.87,3
-8.22,11.26,3
-6.93,12.54,3
-8.67,12.83,3
-110.92,40.15,3
-109.67,39.57,3
-112.23,39.62,3
-110.98,39.05,3
-110.86,41.24,3
-109.6,40.67,3
-112.19,40.72,3
54.23,56.97,3
55.84,57.71,3
54.57,55.87,3
56.14,56.61,3
52.3,57.31,3
53.88,58.07,3
52.69,56.22,3
-95.97,17.53,3
-95.06,16.84,3
-97.07,17.08,3
-96.15,16.4,3
-95.8,18.66,3
-94.87,17.97,3
-96.91,18.21,3
12.04,34.14,3
13.42,34.21,3
11.42,33.1,3
12.79,33.18,3
11.28,35.09,3
12.67,35.17,3
10.67,34.05,3
136.97,36.01,3
135.86,35.71,3
137.59,34.25,3
136.5,33.96,3
137.84,35.27,3
-16.4,11.9,3
-15.58,11.3,3
-17.43,11.52,3
-16.6,10.92,3
-16.19,12.89,3
-15.37,12.28,3
-17.23,12.51,3
67.2,29.49,3
68.33,30.01,3
67.21,28.41,3
68.32,28.93,3
66.07,30.04,3
67.2,30.58,3
66.09,28.95,3
-2.55,51.71,3
-1.5,50.86,3
-4.18,51.59,3
-3.09,50.75,3
-3.65,52.55,3
121.76,9.71,3
122.85,9.94,3
121.4,8.64,3
122.48,8.87,3
121.05,10.54,3
120.69,9.47,3
25.93,49.54,3
27.61,49.44,3
25.0,48.68,3
26.67,48.6,3
25.16,50.45,3
26.87,50.37,3
24.24,49.6,3
27.74,-4.02,3
26.57,-3.96,3
28.38,-3.06,3
27.22,-3.0,3
28.27,-5.05,3
27.1,-4.99,3
28.91,-4.08,3
118.61,36.13,3
119.35,35.35,3
-113.51,49.57,3
-112.05,49.07,3
-114.77,49.01,3
-113.32,48.52,3
-113.71,50.62,3
-112.21,50.12,3
-115.0,50.05,3
-69.14,9.2,3
-68.27,8.56,3
-70.1,8.83,3
-69.21,8.19,3
-69.07,10.2,3
-68.19,9.56,3
-70.02,9.85,3
110.86,-9.2,3
109.82,-9.51,3
110.14,-8.5,3
111.57,-9.89,3
110.54,-10.19,3
111.89,-8.9,3
38.5,15.93,3
39.61,15.81,3
37.78,15.05,3
38.89,14.94,3
38.1,16.93,3
39.22,16.81,3
37.38,16.05,3
-50.03,-30.97,3
-48.97,-30.58,3
-50.0,-30.03,3
-50.07,-31.9,3
-51.1,-31.35,3
-49.0,-31.52,3
-104.81,24.86,3
-105.89,25.53,3
-103.63,25.36,3
-104.7,26.04,3
-104.92,23.68,3
-105.98,24.35,3
-103.75,24.18,3
1.62,43.6,3
3.03,43.81,3
1.1,42.6,3
2.49,42.8,3
0.74,44.46,3
2.15,44.6,3
0.23,43.47,3
138.37,37.35,3
137.22,37.04,3
138.65,38.39,3
137.48,38.08,3
138.1,36.31,3
139.56,37.64,3
70.28,22.65,3
71.33,23.11,3
70.24,21.66,3
71.27,22.11,3
69.28,23.18,3
70.32,23.65,3
69.25,22.18,3
28.21,-27.25,3
26.93,-27.18,3
28.8,-28.24,3
27.5,-28.17,3
29.5,-27.31,3
46.82,32.2,3
47.66,32.98,3
47.15,31.14,3
47.99,31.92,3
45.62,32.47,3
46.47,33.27,3
45.97,31.41,3
-2.37,5.32,3
-1.78,4.54,3
-3.27,5.31,3
-2.67,4.54,3
-2.06,6.11,3
-1.46,5.32,3
-2.97,6.1,3
76.29,8.21,3
75.29,7.87,3
75.5,8.95,3
77.08,7.45,3
76.07,7.12,3
-49.05,-0.26,3
-50.03,0.34,3
-48.03,0.3,3
-49.02,0.9,3
-50.07,-0.83,3
86.01,28.51,3
87.2,28.86,3
86.9,27.82,3
85.09,29.19,3
86.3,29.55,3
84.82,28.15,3
121.43,17.43,3
122.53,17.69,3
121.07,16.38,3
122.16,16.65,3
120.71,18.19,3
121.8,18.46,3
120.35,17.16,3
121.83,23.98,3
120.37,25.36,3
121.47,25.65,3
120.0,24.39,3
-82.2,25.33,3
-82.99,26.09,3
-81.15,25.62,3
-81.92,26.38,3
-82.48,24.28,3
-83.27,25.03,3
-81.43,24.58,3
8.53,34.87,3
9.9,34.99,3
7.96,33.83,3
9.31,33.95,3
7.75,35.79,3
9.12,35.91,3
7.18,34.74,3
13.88,39.2,3
15.36,39.26,3
13.21,38.18,3
14.66,38.25,3
13.1,40.13,3
14.58,40.2,3
12.42,39.11,3
-71.49,-33.93,3
-70.46,-34.39,3
-72.62,-34.42,3
-71.59,-34.89,3
-72.52,-33.44,3
25.28,-5.89,3
25.93,-4.93,3
24.76,-4.86,3
25.8,-6.93,3
24.62,-6.86,3
26.45,-5.96,3
-83.22,32.87,3
-82.07,33.11,3
-82.92,33.9,3
-83.51,31.83,3
-84.37,32.62,3
-82.37,32.09,3
69.48,30.54,3
70.65,31.05,3
69.45,29.45,3
-94.88,30.77,3
-95.91,31.51,3
-93.66,31.16,3
-94.67,31.9,3
-96.1,30.38,3
-93.87,30.03,3
126.13,36.44,3
125.68,37.85,3
126.61,38.22,3
125.36,37.0,3
7.43,44.4,3
8.94,44.56,3
7.18,46.21,3
8.72,46.38,3
6.55,45.22,3
-78.68,44.35,3
-77.78,43.47,3
-80.26,44.24,3
-78.02,45.35,3
-77.1,44.45,3
-79.63,45.24,3
20.59,40.32,3
22.1,40.3,3
19.82,39.34,3
21.32,39.33,3
19.85,41.3,3
21.38,41.29,3
19.08,40.32,3
76.61,41.02,3
78.04,41.48,3
76.43,39.85,3
77.84,40.32,3
75.34,41.7,3
76.79,42.18,3
75.19,40.54,3
-5.89,31.69,3
-4.65,31.96,3
-6.26,30.6,3
-5.03,30.88,3
-6.76,32.5,3
-5.51,32.77,3
-7.13,31.41,3
-60.73,-2.26,3
-61.62,-1.67,3
-59.79,-1.73,3
-60.69,-1.14,3
-60.78,-3.38,3
-61.67,-2.78,3
122.3,39.1,3
121.93,38.39,3
123.05,38.6,3
122.06,39.84,3
123.14,39.5,3
-79.36,-6.83,3
-78.4,-7.52,3
-80.44,-7.31,3
-79.24,-5.66,3
-78.28,-6.35,3
-80.32,-6.14,3
-48.9,-28.66,3
-49.92,-28.09,3
-47.83,-28.23,3
-48.86,-27.67,3
-48.93,-29.63,3
-49.96,-29.07,3
-47.86,-29.21,3
38.36,49.26,3
37.99,47.41,3
38.94,48.24,3
35.84,48.63,3
36.83,49.41,3
36.43,47.64,3
-49.78,-24.05,3
-50.79,-23.46,3
-48.72,-23.6,3
-49.74,-23.01,3
-49.82,-25.08,3
-50.83,-24.5,3
-48.76,-24.64,3
-50.54,-15.86,3
-49.5,-15.35,3
-49.57,-17.59,3
-50.57,-16.98,3
-48.52,-17.09,3
51.61,26.13,3
52.7,25.75,3
50.82,25.38,3
51.37,27.14,3
52.48,26.74,3
114.21,-4.56,3
113.19,-4.85,3
114.54,-3.53,3
113.52,-3.82,3
114.9,-5.28,3
113.89,-5.58,3
115.23,-4.26,3
3.97,38.27,3
5.33,38.45,3
4.79,37.41,3
3.14,39.11,3
4.51,39.3,3
2.63,38.08,3
-89.23,16.05,3
-87.38,15.76,3
-88.19,16.44,3
-88.63,14.29,3
-89.45,14.96,3
-87.61,14.69,3
31.44,36.77,3
32.86,36.61,3
30.6,35.85,3
32.01,35.7,3
30.85,37.82,3
32.29,37.67,3
30.0,36.9,3
-3.85,34.1,3
-2.59,34.33,3
-4.25,33.03,3
-3.01,33.27,3
-4.72,34.93,3
-3.44,35.17,3
